nodeid,date,num_people,userid,last_updated,last_retrieved,funding_amount
8d1665f2-3cb9-4a7d-9637-1be7e933d851,2013-12-01,2.0,056a6b8c-9f92-42e8-85cf-2876c20bea1d,2016-08-05 09:03:46,11:00:22,
8d1665f2-3cb9-4a7d-9637-1be7e933d851,2014-12-01,2.0,056a6b8c-9f92-42e8-85cf-2876c20bea1d,2016-08-05 09:03:46,11:00:22,
8d1665f2-3cb9-4a7d-9637-1be7e933d851,2015-12-01,4.0,056a6b8c-9f92-42e8-85cf-2876c20bea1d,2016-08-05 09:03:46,11:00:22,
8ea41df3-7a34-44a6-8476-b16dcba02764,2013-01-01,80.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
8ea997db-0dcf-45d6-8598-74774af54fd9,2015-01-01,,ab53fbbf-fec5-4565-a044-4c54107b3521,2016-08-09 09:45:06,11:01:49,500.0
8ea997db-0dcf-45d6-8598-74774af54fd9,2016-12-01,2.0,ab53fbbf-fec5-4565-a044-4c54107b3521,2016-08-09 09:45:06,11:01:49,
8efff66e-3609-450e-bfce-39e9a024e829,2016-02-01,50.0,d39d3979-12d3-43c4-a90b-4f002235b13d,2016-08-12 11:49:56,11:02:36,
902e4ec9-507c-401f-8fda-2bb0da85e099,2015-10-01,900.0,d2654586-82fe-4528-81bc-b576ba8ad838,2016-06-09 18:26:31,11:02:36,
9095164a-b465-4ad8-85ee-04d484d21909,2012-12-01,6.0,a04ebd0a-36cd-408c-80b7-be9742b73c58,2016-07-08 13:03:41,11:01:44,
9095164a-b465-4ad8-85ee-04d484d21909,2013-12-01,6.0,a04ebd0a-36cd-408c-80b7-be9742b73c58,2016-07-08 13:03:41,11:01:44,
9095164a-b465-4ad8-85ee-04d484d21909,2014-12-01,6.0,a04ebd0a-36cd-408c-80b7-be9742b73c58,2016-07-08 13:03:41,11:01:44,
9095164a-b465-4ad8-85ee-04d484d21909,2015-12-01,6.0,a04ebd0a-36cd-408c-80b7-be9742b73c58,2016-07-08 13:03:41,11:01:44,
9104e919-eb51-43a4-8174-12af185af472,2016-05-01,100.0,fd9ac93d-9a42-4a5a-9848-5443ea6b05e8,2016-09-28 06:32:46,11:03:03,
92d38356-2879-4a2f-be29-67b8e69a5b4c,2015-12-01,4.0,755348e2-9012-40f9-a4cc-37843c054d9f,2016-05-31 12:21:53,11:01:24,
92ef379f-0e4a-4147-95e3-4cad32302e07,2014-07-01,12.0,39638c24-9ad0-48bf-a267-68069ee2b97a,2016-08-17 18:55:43,11:00:55,
92ef379f-0e4a-4147-95e3-4cad32302e07,2015-08-01,18.0,ceb70df2-284d-417f-978d-ee1ff5f99c3e,2016-09-07 14:30:40,11:02:29,
93b62ca6-4fdc-48df-8712-509bce08fb2b,2016-03-01,3000.0,5b29bfc5-8347-482a-8f1c-cbf87e1acf9d,2016-07-27 09:25:54,11:01:11,
9486c3a7-16d0-434a-9def-c8147478a19c,2006-12-01,1.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2007-12-01,4.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2008-12-01,12.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2009-12-01,15.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2010-07-01,,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,500000.0
9486c3a7-16d0-434a-9def-c8147478a19c,2010-12-01,20.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2011-12-01,30.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2012-12-01,35.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2013-12-01,40.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2014-12-01,48.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2015-12-01,56.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
9486c3a7-16d0-434a-9def-c8147478a19c,2016-04-01,,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,3500000.0
94f87475-af37-41e5-8035-3c77ed2187d2,2013-09-01,3.0,1c5987a1-82d2-4cbb-96a9-f52445651728,2016-08-22 13:50:39,11:00:38,
9506ef8d-bcd7-4611-8c07-9b3653d716d5,2016-01-01,4.0,56552c78-e8a8-4cd9-8bf7-ad4f0afd3e68,2016-08-24 08:35:26,11:01:09,
95c5dbbb-1ccf-4be2-aa04-4b46071e1662,2015-07-01,30.0,1b740bb9-d649-4f50-85ea-379df30f6ce9,2016-08-29 18:46:24,11:00:37,
966b6cf2-256b-4f23-9620-b264d7aed39d,2013-12-01,1.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
966b6cf2-256b-4f23-9620-b264d7aed39d,2014-12-01,1.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
966b6cf2-256b-4f23-9620-b264d7aed39d,2015-12-01,1.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
979a7f89-356b-4b3b-ac66-352e12dd52b8,2014-12-01,0.0,f861c82f-90d0-49d8-93c2-bb67b1d91767,2016-07-22 12:52:59,11:02:59,
97b257b6-2215-4dda-9e7e-e3b927e2e123,2015-08-01,400.0,cec9b17d-d4f4-4dcc-8a1c-18fbf6f80505,2016-08-03 10:47:15,11:02:30,
97b257b6-2215-4dda-9e7e-e3b927e2e123,2015-09-01,700.0,f1eedc34-f81e-4052-82ba-ed82cab0b76d,2016-07-27 17:24:54,11:02:55,
9809f167-48e0-4ed9-aa7e-7ba69af5e0b8,2016-05-01,300.0,a4b929d5-d6d1-455a-bed9-44a50c8b2094,2016-08-16 12:54:28,11:01:47,
98c91b1d-3ebc-4945-8ddd-1a7e84fac988,2015-07-01,60.0,b58532b3-de0a-4209-bba0-89289408a65d,2016-08-04 12:38:38,11:01:54,
9a2aa30d-689a-49e5-a473-2bdbaf904b71,2015-11-01,200.0,c5780b52-06d5-4337-9603-23b0b150a281,2016-05-24 18:06:35,11:02:16,
9abb6b52-8864-4929-803d-036c33530d73,2016-05-01,500.0,45d9c126-e436-404c-943e-fe382bd57c1f,2016-08-12 14:01:29,11:01:01,
9b0d1609-1d22-476e-a5c3-87895670dc90,2016-04-01,1000.0,ecb7a881-a176-4edb-899f-f4b65cdcab3b,2016-07-27 13:12:33,11:02:52,
9c6cc635-4f9d-4b18-9f56-4aace37618cf,2016-05-01,300.0,890dbb4b-89d8-4a9a-93e7-f7aeb03f8ef7,2016-09-02 08:42:59,11:01:33,
9d8b4e23-5613-4fea-bb7b-c20d0fb75972,2015-06-01,45.0,417045da-232a-4fd9-ae37-aa9023cef832,2016-05-24 18:06:35,11:01:00,
9da116cd-e4d6-4ed3-b9b3-5f38e82ce43e,2015-01-01,6.0,8acea184-fd78-4325-8764-5ed85f550118,2016-06-02 11:29:35,11:01:35,
9da116cd-e4d6-4ed3-b9b3-5f38e82ce43e,2016-03-01,30.0,8e4e97d3-935d-493e-9b3d-383a5ca9bea8,2016-07-25 16:39:11,11:01:37,
9dc04557-8cec-4a07-bac4-42b0b750af18,2015-11-01,1.0,6db59e70-b9d0-459a-b812-bb18b66eec66,2016-08-18 17:52:05,11:01:20,
9dc04557-8cec-4a07-bac4-42b0b750af18,2016-03-01,2.0,6db59e70-b9d0-459a-b812-bb18b66eec66,2016-08-18 17:52:05,11:01:20,
9dfadf23-0c5e-4fd7-810a-feaac6ee6798,2016-02-01,500.0,fb50b50f-717c-4b42-87c8-1c3e11412e5f,2016-08-10 14:09:14,11:03:02,
9e205211-446e-4420-aace-0edc9c103a1d,2016-06-01,,3a201f34-490a-4a7e-9f5a-926e846c8886,2016-09-01 07:07:35,11:00:57,10000.0
9e48a4ee-e77e-41f5-b9c5-791e345cfff2,2010-09-01,3000.0,60ac8dc4-f230-4bc9-bf94-185db3732f26,2016-08-04 09:03:35,11:01:14,
9e6a8811-6b57-49d5-b88f-126319fa8b32,2014-11-01,1000.0,fe4113b7-8c52-4bb9-a6c0-5649a69237d7,2016-05-24 18:06:35,11:03:04,
9e7571c9-bea5-4bf0-803d-ef516afb66e7,2016-07-01,2000.0,434b0a4f-3fb1-43d2-8b4d-ac2ebf47de9d,2016-08-15 16:47:38,11:01:01,
9e85d1a2-cb97-42f9-8a12-89ed1bc57f2d,2000-12-01,8.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
9e85d1a2-cb97-42f9-8a12-89ed1bc57f2d,2001-12-01,10.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
9e85d1a2-cb97-42f9-8a12-89ed1bc57f2d,2002-12-01,10.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
9e85d1a2-cb97-42f9-8a12-89ed1bc57f2d,2003-12-01,10.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
9e85d1a2-cb97-42f9-8a12-89ed1bc57f2d,2004-12-01,10.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
9ebaf2b1-3b78-4e81-921f-174260956d36,2016-06-01,1000.0,6133b1a6-15fd-4c52-98ba-76d31b97b5f0,2016-08-03 14:24:19,11:01:15,
9ee99ffc-7a34-4950-9798-79bbc55f3092,2016-06-01,1000.0,50c42889-40cf-4137-bd6f-bf30aeb3be80,2016-08-26 13:16:18,11:01:06,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2010-12-01,2.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2011-12-01,3.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2012-12-01,3.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2013-12-01,3.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2014-12-01,3.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,
9f05e307-57ba-4f69-974e-1e7e3dd05ab1,2015-12-01,7.0,cbd2da8f-04c9-40fb-8c29-8b7dd13bc664,2016-05-24 18:06:35,11:02:24,1500000.0
9f35f702-66ad-4026-9418-1a39c2af8a53,1995-12-01,3.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
9f35f702-66ad-4026-9418-1a39c2af8a53,1996-12-01,5.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
9f35f702-66ad-4026-9418-1a39c2af8a53,1997-12-01,7.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
9f35f702-66ad-4026-9418-1a39c2af8a53,1998-12-01,9.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
9f35f702-66ad-4026-9418-1a39c2af8a53,1999-12-01,12.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
9fca36f4-97f4-4063-97e6-659006fc1779,2015-01-01,50.0,7f39e304-610d-4203-b82d-5f8b8413e728,2016-08-10 12:24:29,11:01:28,
a0369401-8347-43a6-9ee0-6533e6b1e43a,2015-01-01,50.0,b4c5e0de-d5ce-49b5-a314-2df2c8b5b370,2016-08-18 16:58:03,11:01:52,
a083cd60-2d87-42be-9a73-5ccd84c0c278,2016-12-01,5.0,7e1ce8ae-c404-4ca1-b744-a0d87f079da1,2016-08-15 07:45:15,11:01:28,
a140237c-fbb2-442d-833b-eb080bba0584,2016-01-01,1.0,656ad602-6dd3-4799-b943-a14f254eb9fd,2016-08-23 10:04:42,11:01:16,
a3f72ac1-6320-45fe-b9a9-d5f30283fe14,2012-09-01,30.0,bc7a703a-3b5b-4346-afe0-ce30fdb0aeb3,2016-06-08 10:48:05,11:02:01,
a454e6cf-bccd-40b0-ba37-ba5a90f2ad76,2012-12-01,0.0,e1dfa12d-bea3-4222-b887-cbcb56527c8e,2016-06-14 13:04:05,11:02:45,
a454e6cf-bccd-40b0-ba37-ba5a90f2ad76,2013-12-01,0.0,e1dfa12d-bea3-4222-b887-cbcb56527c8e,2016-06-14 13:04:05,11:02:45,
a454e6cf-bccd-40b0-ba37-ba5a90f2ad76,2014-12-01,0.0,e1dfa12d-bea3-4222-b887-cbcb56527c8e,2016-06-14 13:04:05,11:02:45,
a454e6cf-bccd-40b0-ba37-ba5a90f2ad76,2015-12-01,0.0,e1dfa12d-bea3-4222-b887-cbcb56527c8e,2016-06-14 13:04:05,11:02:45,
a496c801-d02a-48b3-8773-e13429106d80,2011-12-01,4.0,bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,2016-05-31 13:58:40,11:01:58,
a496c801-d02a-48b3-8773-e13429106d80,2014-01-01,6.0,bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,2016-05-31 13:58:40,11:01:58,
a4e680a4-db5f-45bf-b4dc-2755eaefbc5e,2015-06-01,,2799f22b-bae6-4fc8-ae98-1f6585019421,2016-08-17 18:08:32,11:00:41,1000000.0
a4e680a4-db5f-45bf-b4dc-2755eaefbc5e,2016-01-01,8.0,2799f22b-bae6-4fc8-ae98-1f6585019421,2016-08-17 18:08:32,11:00:41,
a53ae7d2-7991-4027-9676-46299c7c585a,2016-12-01,4.0,ccf24a25-1776-44e4-a5e8-d9760a640f77,2016-08-18 12:09:57,11:02:25,
a5f0dbf0-c698-4f4c-baab-cab6c66f1090,2013-12-01,6.0,65fc4d04-a8d2-4536-8875-e8da5d113159,2016-09-07 07:44:44,11:01:16,
a6b259b8-4773-41dc-81d2-2ab71b78a5e0,2014-12-01,2.0,a747f7ed-0a66-44bd-85a2-3dc11cb2eb57,2016-05-24 18:06:35,11:01:47,
a6b259b8-4773-41dc-81d2-2ab71b78a5e0,2015-12-01,4.0,a747f7ed-0a66-44bd-85a2-3dc11cb2eb57,2016-05-24 18:06:35,11:01:47,
a7900f8c-af69-4412-875c-4da1f2c0ce6f,2012-02-01,2.0,0651306f-0cd7-418d-a021-b121ef437802,2016-08-26 09:06:00,11:00:23,
a7900f8c-af69-4412-875c-4da1f2c0ce6f,2015-02-01,,0651306f-0cd7-418d-a021-b121ef437802,2016-08-26 09:06:00,11:00:23,1500.0
a7900f8c-af69-4412-875c-4da1f2c0ce6f,2026-02-01,10.0,0651306f-0cd7-418d-a021-b121ef437802,2016-08-26 09:06:00,11:00:23,
a791690b-0e94-4670-9636-dac0a3d3e368,2015-09-01,,cec9b17d-d4f4-4dcc-8a1c-18fbf6f80505,2016-08-03 10:47:15,11:02:30,7000.0
a7c404c3-0367-4d08-8aab-a1841d4723e7,2015-06-01,,cbb18d41-da7b-471a-b5d0-6e901ab01343,2016-08-04 09:42:57,11:02:24,5000.0
a7c404c3-0367-4d08-8aab-a1841d4723e7,2016-01-01,10.0,cbb18d41-da7b-471a-b5d0-6e901ab01343,2016-08-04 09:42:57,11:02:24,
a82de8be-17d9-4358-b409-2824ddbe4284,2014-12-01,3.0,b937fe83-256a-44a5-9c78-51c7dc73b32a,2016-06-20 11:48:33,11:01:57,
a82de8be-17d9-4358-b409-2824ddbe4284,2015-12-01,4.0,b937fe83-256a-44a5-9c78-51c7dc73b32a,2016-06-20 11:48:33,11:01:57,
a888a62f-654a-4376-906c-49ba6f32b42c,2016-03-01,10000.0,4ec687f9-536e-433a-a85f-861464142d01,2016-07-26 11:46:35,11:01:06,
a8b98d83-3bf3-4144-adaa-3e7d9ad053eb,2015-07-01,100.0,87fa02a8-5807-4d44-ab10-f5f408f0dbd6,2016-08-26 10:53:44,11:01:32,
a90dc8b8-e455-4f3a-b82f-762a9716333e,2013-12-01,2.0,c2bce788-d1b3-47f9-b3bb-d2725add0105,2016-07-08 12:56:38,11:02:06,
a90dc8b8-e455-4f3a-b82f-762a9716333e,2014-12-01,2.0,c2bce788-d1b3-47f9-b3bb-d2725add0105,2016-07-08 12:56:38,11:02:06,
a90dc8b8-e455-4f3a-b82f-762a9716333e,2015-12-01,2.0,c2bce788-d1b3-47f9-b3bb-d2725add0105,2016-07-08 12:56:38,11:02:06,
a9acab62-41ff-4c12-99fd-f8b6ce94adff,2015-05-01,3500.0,5b29bfc5-8347-482a-8f1c-cbf87e1acf9d,2016-07-27 09:25:54,11:01:11,
a9bb008c-1767-4e21-93e7-2b3d629bc1a5,2016-01-01,25.0,ac90cd3f-b14d-4809-b5bf-128e906868d5,2016-08-19 11:40:50,11:01:49,
aa03638f-d766-4ad0-94f2-8420622d8ae3,2015-09-01,300.0,c324270b-4ada-4f43-963d-7ba729e97ea5,2016-07-30 06:26:57,11:02:08,
aabf4111-01d1-46e9-80d0-60c4f1cc50be,2016-07-01,2000.0,cdadb780-abf7-4cc5-ad27-2faa2bedf5bb,2016-08-16 12:36:29,11:02:26,
aada0b06-ec0a-4f45-afb2-fe1f972f2466,2016-06-01,100.0,89ae5c16-f4d9-4116-8807-fd67bb111a98,2016-07-26 08:02:02,11:01:34,
aaf6b68d-36bb-4965-9180-969326531d65,2016-03-01,200.0,88593be0-7b7e-4a5d-b442-6f316dfd099e,2016-08-26 12:34:05,11:01:33,
ab184aff-5d95-447d-a2e7-52f4c650a5f8,2016-01-01,,b4ec51dd-806c-4372-8606-c830ab15d513,2016-08-31 19:03:25,11:01:53,500000.0
ab184aff-5d95-447d-a2e7-52f4c650a5f8,2016-06-01,6.0,b4ec51dd-806c-4372-8606-c830ab15d513,2016-08-31 19:03:25,11:01:53,
ab6df409-a8d0-4db2-838d-133fdab34778,2015-07-01,80.0,0338f765-8d07-4345-ae88-31b460d9fbf0,2016-08-18 13:15:19,11:00:21,
abd55a2b-f523-414a-b77e-9f3fc8182324,2014-01-01,50.0,5e1f0be7-1629-499f-b84b-a400a5a5b6e6,2016-09-02 11:08:00,11:01:12,
ac837c8a-43d4-465f-a725-bd1adf2dcbf9,2014-01-01,300.0,bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,2016-08-09 18:29:40,11:02:03,
acd83723-6d96-4c60-a5d7-abdbeea68adb,2014-01-01,100.0,ccf24a25-1776-44e4-a5e8-d9760a640f77,2016-08-18 12:09:57,11:02:25,
ace2174d-139d-41b0-bcd0-12d776c674e4,2014-11-01,30.0,bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,2016-08-09 18:29:40,11:02:03,
ad8cde32-3061-49c7-8ff7-7368453f0a78,2014-12-01,1.0,f7943cf9-063b-4c53-bee9-aaadf9c5be0a,2016-08-02 15:07:54,11:02:59,
ad8cde32-3061-49c7-8ff7-7368453f0a78,2015-12-01,5.0,f7943cf9-063b-4c53-bee9-aaadf9c5be0a,2016-08-02 15:07:54,11:02:59,
adfbe048-3c7f-4203-acd1-01defca000aa,1999-12-01,3.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2000-12-01,10.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2001-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2002-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2003-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2004-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2005-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2006-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2007-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2008-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2009-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2010-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2011-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2012-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2013-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2014-12-01,15.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
adfbe048-3c7f-4203-acd1-01defca000aa,2015-12-01,51.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2008-12-01,3.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2009-12-01,4.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2010-12-01,8.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2011-12-01,10.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2012-12-01,10.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aea9b85d-4d18-4ca8-8928-1bc6d8675394,2016-12-01,7.0,c4effffa-9e9e-41f9-8e76-5ce638a54912,2016-08-12 09:17:18,11:02:14,
aff1773d-eaad-4555-a48c-7058e429c5b9,2013-03-01,10000.0,a0884964-c996-4c58-8335-d21acaf73580,2016-09-07 10:48:14,11:01:45,
aff7c6a5-583a-49ed-8dab-771ef8ea2c93,2016-01-01,3.0,d16df6ac-11ed-48cb-ab09-21cb1ec75b57,2016-09-02 10:22:58,11:02:35,
b0d588e4-c35d-46de-b48c-0c2ea19c9f85,2011-12-01,30.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
b0d588e4-c35d-46de-b48c-0c2ea19c9f85,2015-12-01,200.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
b0dc89a1-e057-494d-942f-aba5aaae86c1,2014-05-01,600.0,773fa5d5-a347-48bb-a835-79c651aa3df7,2016-07-13 18:07:15,11:01:24,
b0e6d9e0-3412-4e38-bb89-bc1807826741,2012-01-01,2.0,d55d2782-9d85-4b34-9352-35726abfcd07,2016-07-28 20:26:37,11:02:37,
b0e6d9e0-3412-4e38-bb89-bc1807826741,2013-01-01,5.0,d55d2782-9d85-4b34-9352-35726abfcd07,2016-07-28 20:26:37,11:02:37,
b0e6d9e0-3412-4e38-bb89-bc1807826741,2014-01-01,15.0,d55d2782-9d85-4b34-9352-35726abfcd07,2016-07-28 20:26:37,11:02:37,
b0e6d9e0-3412-4e38-bb89-bc1807826741,2015-01-01,22.0,d55d2782-9d85-4b34-9352-35726abfcd07,2016-07-28 20:26:37,11:02:37,
b0e6d9e0-3412-4e38-bb89-bc1807826741,2016-01-01,11.0,d55d2782-9d85-4b34-9352-35726abfcd07,2016-07-28 20:26:37,11:02:37,
b0ec8ac8-4ba2-4d20-9594-abc29e13c5c0,2016-07-01,50.0,14a26054-eee2-4ec8-8b4f-7463861be812,2016-09-02 12:18:46,11:00:33,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2011-12-01,3.0,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2012-12-01,6.0,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2013-05-01,,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,400000.0
b1260b03-67b1-43cc-9987-466ed5aa36e1,2013-12-01,8.0,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2014-12-01,6.0,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2015-12-01,4.0,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,
b1260b03-67b1-43cc-9987-466ed5aa36e1,2016-02-01,,2b8f674e-075e-4d6a-a2d1-391a7c504adc,2016-05-24 18:06:35,11:00:42,850000.0
b151d133-aecc-496e-9651-e829a00d2647,2016-03-01,15.0,d156baf8-1c36-4711-b522-e11e83103f1f,2016-09-02 10:05:58,11:02:35,
b170d0d3-d1ca-47a3-ba4a-dbd036e8d877,2016-06-01,200.0,fb50b50f-717c-4b42-87c8-1c3e11412e5f,2016-08-10 14:09:14,11:03:02,
b1afde0c-31bf-4873-b252-77ac95d37dd3,2016-07-01,50.0,096573df-3dae-43cc-8300-a0c285138f57,2016-08-09 07:20:10,11:00:24,
b21c9288-ea64-4277-933e-e8f58d52fe5f,2015-01-01,40.0,c04fe785-afb6-4bd0-838a-907c0801965c,2016-08-19 12:03:58,11:02:04,
b223fa92-38de-4207-9723-30e1e2467c43,2007-12-01,2.0,5ee0bd9d-6557-4638-be26-110f7b0f4a7c,2016-06-13 12:00:09,11:01:13,
