"","to","from","label.x","major","last_updated.x","degree","date_end.x","host_role","date_start.x","num_connections","num_interactions","amount","founder_status","investment_type","job_level","job_function","X","userid","group","label.y","date_start.y","date_end.y","formatted","latitude","longitude","placeid","street_address","route","intersection","political","country","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","administrative_area_level_4","administrative_area_level_5","colloquial_area","locality","ward","sublocality","neighborhood","premise","subpremise","postal_code","natural_feature","airport","park","point_of_interest","floor","establishment","parking","post_box","postal_town","room","street_number","bus_station","train_station","transit_station","last_updated.y","last_retrieved"
"1","00356290-bc2f-4720-8b4f-a0933b3a306b","b2779d39-11a3-4394-9cae-20bfca8281e7","invested in","","2016-06-20 18:59:50","","","","2015-09-01",NA,NA,30000,"","equity","","",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"2","00356290-bc2f-4720-8b4f-a0933b3a306b","b2779d39-11a3-4394-9cae-20bfca8281e7","invested in","","2016-06-20 18:59:50","","","","2015-09-01",NA,NA,30000,"","equity","","",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"3","00356290-bc2f-4720-8b4f-a0933b3a306b","448c257e-bbf2-4a0b-9b00-c835999d9c59","worked at","","2016-05-24 18:06:35","","2015-11-01","","2015-10-01",NA,NA,NA,"","","advisor","technical",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"4","00356290-bc2f-4720-8b4f-a0933b3a306b","448c257e-bbf2-4a0b-9b00-c835999d9c59","worked at","","2016-05-24 18:06:35","","2015-11-01","","2015-10-01",NA,NA,NA,"","","advisor","technical",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"5","00356290-bc2f-4720-8b4f-a0933b3a306b","c57c792f-085f-4e6f-9530-bd5a5cc832cb","accelerated/incubated","","2016-05-24 18:06:35","","2016-08-01","","2016-03-01",NA,NA,8800,"","debt","","",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"6","00356290-bc2f-4720-8b4f-a0933b3a306b","c57c792f-085f-4e6f-9530-bd5a5cc832cb","accelerated/incubated","","2016-05-24 18:06:35","","2016-08-01","","2016-03-01",NA,NA,8800,"","debt","","",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"7","00356290-bc2f-4720-8b4f-a0933b3a306b","0de2eaaa-bee9-4452-816c-035e57756812","accelerated/incubated","","2016-05-24 18:06:35","","2015-11-01","","2015-09-01",NA,NA,30000,"","","","",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"8","00356290-bc2f-4720-8b4f-a0933b3a306b","0de2eaaa-bee9-4452-816c-035e57756812","accelerated/incubated","","2016-05-24 18:06:35","","2015-11-01","","2015-09-01",NA,NA,30000,"","","","",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"9","00356290-bc2f-4720-8b4f-a0933b3a306b","55a27996-c51b-4c77-b04f-4c682bc39d96","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"10","00356290-bc2f-4720-8b4f-a0933b3a306b","55a27996-c51b-4c77-b04f-4c682bc39d96","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"11","00356290-bc2f-4720-8b4f-a0933b3a306b","53feaa03-c5d7-4a16-9a46-fca08f4c31bc","accelerated/incubated","","2016-05-24 18:06:35","","","","2015-02-01",NA,NA,0,"","","","",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"12","00356290-bc2f-4720-8b4f-a0933b3a306b","53feaa03-c5d7-4a16-9a46-fca08f4c31bc","accelerated/incubated","","2016-05-24 18:06:35","","","","2015-02-01",NA,NA,0,"","","","",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"13","00356290-bc2f-4720-8b4f-a0933b3a306b","6034b77e-5b48-454d-b31a-3b58079c09ce","worked at","","2016-05-24 18:06:35","","2015-11-01","","2015-09-01",NA,NA,NA,"","","advisor","technical",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"14","00356290-bc2f-4720-8b4f-a0933b3a306b","6034b77e-5b48-454d-b31a-3b58079c09ce","worked at","","2016-05-24 18:06:35","","2015-11-01","","2015-09-01",NA,NA,NA,"","","advisor","technical",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"15","00356290-bc2f-4720-8b4f-a0933b3a306b","ce1e267e-7c3f-4731-815b-d7d8aea1721a","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"16","00356290-bc2f-4720-8b4f-a0933b3a306b","ce1e267e-7c3f-4731-815b-d7d8aea1721a","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"17","00356290-bc2f-4720-8b4f-a0933b3a306b","0de2eaaa-bee9-4452-816c-035e57756812","invested in","","2016-05-24 18:06:35","","","","2015-09-01",NA,NA,30000,"","","","",735,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","BEIRUT DIGITAL DISTRICT, BEIRUT, LEBANON","2015-02-01","2015-11-01","8th Floor, Bdd1499, Nassif Yazigi Street,، بيروت، Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"18","00356290-bc2f-4720-8b4f-a0933b3a306b","0de2eaaa-bee9-4452-816c-035e57756812","invested in","","2016-05-24 18:06:35","","","","2015-09-01",NA,NA,30000,"","","","",736,"b7124aa7-a4d3-4725-9218-2c9c85c53d6b","organization","JOUNIEH, MOUNT LEBANON, LEBANON","2015-02-01","2015-11-01","Jounieh, Lebanon",33.9877014,35.6389236,"ChIJuX5_JcRAHxURhKnn8u3UIgY",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Haret Sakher",NA,NA,NA,"Jounieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"19","009e22ef-331d-4c35-91e2-6d7ffc63f6af","8a73aa83-19ed-4fe8-b60f-1661a2e3c81c","mentored","","2016-06-29 07:31:32","","","","2013-01-01",NA,1,NA,"","","","",324,"47be4b13-7b05-4957-89da-aaf388cfec91","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-29 07:31:32","2016-10-24"
"20","009e22ef-331d-4c35-91e2-6d7ffc63f6af","ed62ce5d-db5f-48c6-ad55-fa29d8aae52d","knows","","2016-06-29 07:31:32","","","","2013-01-01",NA,NA,NA,"","","","",324,"47be4b13-7b05-4957-89da-aaf388cfec91","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-29 07:31:32","2016-10-24"
"21","033e57c3-c105-451d-87b5-e89be1b23ad2","25f285b5-f20b-4494-9faa-ef2df07cfb45","mentored","","2016-05-24 18:06:35","","","","2010-12-01",NA,2,1e+05,"","equity","","",43,"0a0d0298-822c-4b51-ad68-7dd710583868","organization","DAOURA MOUNT LEBANON LEBANON","2010-01-01","","Daoura, Lebanon",33.8938408,35.5506554,"ChIJ7_Jf6z0WHxURevMbOJngG4M",NA,"",NA,NA,"Lebanon","Mount Lebanon","El Metn","Bourj Hammoud",NA,NA,NA,"Daoura",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"22","033e57c3-c105-451d-87b5-e89be1b23ad2","a93db1b0-d99e-4bd2-8097-6db5e527fa1b","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",43,"0a0d0298-822c-4b51-ad68-7dd710583868","organization","DAOURA MOUNT LEBANON LEBANON","2010-01-01","","Daoura, Lebanon",33.8938408,35.5506554,"ChIJ7_Jf6z0WHxURevMbOJngG4M",NA,"",NA,NA,"Lebanon","Mount Lebanon","El Metn","Bourj Hammoud",NA,NA,NA,"Daoura",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"23","033e57c3-c105-451d-87b5-e89be1b23ad2","84c0f313-7025-48ae-a5bd-3b428f0af999","invested in","","2016-05-24 18:06:35","","","","2010-12-01",NA,NA,1e+05,"","equity","","",43,"0a0d0298-822c-4b51-ad68-7dd710583868","organization","DAOURA MOUNT LEBANON LEBANON","2010-01-01","","Daoura, Lebanon",33.8938408,35.5506554,"ChIJ7_Jf6z0WHxURevMbOJngG4M",NA,"",NA,NA,"Lebanon","Mount Lebanon","El Metn","Bourj Hammoud",NA,NA,NA,"Daoura",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"24","033e57c3-c105-451d-87b5-e89be1b23ad2","30f5342d-7e30-46a2-9b5f-4020be97ef7d","worked at","","2016-05-24 18:06:35","","2014-08-01","","2011-09-01",NA,NA,NA,"","","c-level","business",43,"0a0d0298-822c-4b51-ad68-7dd710583868","organization","DAOURA MOUNT LEBANON LEBANON","2010-01-01","","Daoura, Lebanon",33.8938408,35.5506554,"ChIJ7_Jf6z0WHxURevMbOJngG4M",NA,"",NA,NA,"Lebanon","Mount Lebanon","El Metn","Bourj Hammoud",NA,NA,NA,"Daoura",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"25","07538044-9ddd-418e-94c8-bbdcc5371db0","20ae5f06-bd39-4f2c-8a4a-82a553ed2586","mentored","","2016-05-24 18:06:35","","","","2011-09-01",NA,4,NA,"","","","",63,"0d95c78f-85dd-49dd-a1ff-0f8efee5783a","person","BEIRUT, GOUVERNORAT DE BEYROUTH, LIBAN","","","Beyrouth, Liban",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Liban","Gouvernorat de Beyrouth","Beirut","Msaytbeh",NA,NA,NA,"Beyrouth",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"26","0dfee8e5-939e-4472-9e10-cb17e5fe239a","431bf5a3-93a9-41ba-87a4-acb322e2e633","mentored","","2016-07-25 20:24:29","","","","2016-03-01",NA,3,NA,"","","","",289,"3c8c63a7-c1bd-4621-84b3-22beee312482","person","BEIRUT, LEBANON","","","بيروت، لبنان",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"لبنان","بيروت","بيروت","مصيطبة",NA,NA,NA,"بيروت",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-25 20:24:29","2016-10-24"
"27","0e03a445-e643-40c8-b26a-7e3d747dc434","49ce3e8c-b2e1-49ac-a91f-7446e91abdc8","mentored","","2016-06-13 09:26:03","","","","2012-01-01",NA,0,NA,"","","","",133,"1a2952f3-56ca-430b-b574-5b092006a8cb","person","TRIPOLI, NORTH, LEBANON","","","Tripoli, Lebanon",34.4380951,35.8308372,"ChIJM524nav2IRUReIXefVJSPDI",NA,"",NA,NA,"Lebanon","North","Tripoli","Tripoli",NA,NA,NA,"Tripoli",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 09:26:03","2016-10-24"
"28","0e03a445-e643-40c8-b26a-7e3d747dc434","9019bf02-5601-49ca-965d-9d49c2973969","knows","","2016-06-13 09:26:03","","","","2013-04-01",NA,NA,NA,"","","","",133,"1a2952f3-56ca-430b-b574-5b092006a8cb","person","TRIPOLI, NORTH, LEBANON","","","Tripoli, Lebanon",34.4380951,35.8308372,"ChIJM524nav2IRUReIXefVJSPDI",NA,"",NA,NA,"Lebanon","North","Tripoli","Tripoli",NA,NA,NA,"Tripoli",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 09:26:03","2016-10-24"
"29","0e03a445-e643-40c8-b26a-7e3d747dc434","256addf1-4a63-4fa5-b211-09b591d1b127","mentored","","2016-06-13 09:26:03","","","","2012-11-01",NA,0,NA,"","","","",133,"1a2952f3-56ca-430b-b574-5b092006a8cb","person","TRIPOLI, NORTH, LEBANON","","","Tripoli, Lebanon",34.4380951,35.8308372,"ChIJM524nav2IRUReIXefVJSPDI",NA,"",NA,NA,"Lebanon","North","Tripoli","Tripoli",NA,NA,NA,"Tripoli",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 09:26:03","2016-10-24"
"30","0e1155b7-d4bc-4968-b634-01b224beb5ce","36951276-67f9-46d7-a311-88a9f990bdf7","founded","","2016-06-16 08:42:10","","","","",NA,NA,NA,"","","","technical",633,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2009-06-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"31","0e1155b7-d4bc-4968-b634-01b224beb5ce","ffc21f0c-7188-41c7-ba84-affa042d8010","founded","","2016-06-16 08:42:10","","","","",NA,NA,NA,"","","","business",633,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2009-06-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"32","0e1155b7-d4bc-4968-b634-01b224beb5ce","658bf5fe-0742-4a92-80e0-0e8a4a2e2ac1","worked at","","2016-07-14 08:29:24","","2016-08-01","","2013-10-01",NA,NA,NA,"","","analyst","business",633,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2009-06-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"33","1b0c440d-073b-4d8a-a56c-ff6480a7f4ea","e87904a2-7e70-4a6a-8ac7-584ac6133237","founded","","2016-07-14 15:24:28","","","","",NA,NA,NA,"","","","technical",983,"dedc6fdf-19b1-40a6-982f-1c237f831f40","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-14 15:24:28","2016-10-24"
"34","1b0c440d-073b-4d8a-a56c-ff6480a7f4ea","3e9d35e7-f467-4794-b71e-78b163b5d206","founded","","2016-07-14 15:24:28","","","","2015-04-01",NA,NA,NA,"subsequent","","","technical",983,"dedc6fdf-19b1-40a6-982f-1c237f831f40","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-14 15:24:28","2016-10-24"
"35","1b50ac7e-a154-43bc-89e5-bca8220e9183","dbdbc8c8-0ce6-4c22-b604-584f95e151a5","hosted","","2016-07-25 11:23:59","","2015-09-01","secondary","2015-09-01",NA,NA,NA,"","","","",79,"0fea6e41-5a77-4c60-b217-caca963551f7","event","BEIRUT DIGITAL PARK","2015-09-01","2015-09-01","Bachoura, Beirut, Lebanon",33.8903105,35.5062693,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-25 11:23:59","2016-10-24"
"36","1b50ac7e-a154-43bc-89e5-bca8220e9183","b9a443dd-d0cf-46d4-8179-f72b14b02d71","attended","","2016-07-25 11:23:59","","","","",5,NA,NA,"","","","",79,"0fea6e41-5a77-4c60-b217-caca963551f7","event","BEIRUT DIGITAL PARK","2015-09-01","2015-09-01","Bachoura, Beirut, Lebanon",33.8903105,35.5062693,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-25 11:23:59","2016-10-24"
"37","1d01c643-1e1d-4c7d-a53f-c42b6da34fd4","20871730-d924-441f-977f-cecb3709f268","founded","","2016-05-30 10:30:38","","","","",NA,NA,NA,"","","","both",590,"8ce38e2e-1851-480f-b443-534513feba4d","organization","BERYTECH TECHNOLOGICAL POLE ESIB BEIRUT MOUNT LEBANON LEBANON","2014-06-01","","East Suburbs, Beirut 11-7503, Lebanon",33.864975,35.5622215,"ChIJXZ7f7dYXHxURK_gCNYU2f3Q",NA,"",NA,NA,"Lebanon","Mount Lebanon","El Metn","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"11-7503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-30 10:30:38","2016-10-24"
"38","1ee6a809-8b41-4dae-af67-b72720a4982e","9a196deb-9f81-4339-b770-a64a7aeb119b","attended","","2016-06-02 11:29:35","","","","",3,NA,NA,"","","","",583,"8acea184-fd78-4325-8764-5ed85f550118","event","LEBANON","2016-01-01","2016-02-01","Lebanon",33.854721,35.862285,"ChIJraoihAIXHxURcPkAbAk0fcw",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-02 11:29:35","2016-10-24"
"39","1fb2e6bb-a8f2-4722-b1ce-bea083557308","cec13dbc-bd0f-42fa-b894-c1d8b542b15a","mentored","","2016-07-26 11:15:17","","","","2013-01-01",NA,4,NA,"","","","",301,"3fe6a21a-c23d-4723-b4f6-44a06a78959f","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 11:15:17","2016-10-24"
