userid,edgeid,from,to,label,founder_status,date_start,date_end,degree,major,job_level,job_function,num_interactions,num_connections,host_role,investment_type,amount,last_updated,last_retrieved
0338f765-8d07-4345-ae88-31b460d9fbf0,f583fbff-8407-42e6-a8e1-ba081a0d193a,62f04437-5a53-4824-b3a7-a4554e154edd,4bcea35b-24a2-4afa-bfbf-05505f94430e,worked at,,1989-01-01 00:00:00.000000000,2000-12-01 00:00:00.000000000,,,analyst,technical,,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,9d26befa-ca61-4b26-b287-74a689dfa1bf,62f04437-5a53-4824-b3a7-a4554e154edd,c8a4f534-88d1-47b7-9a1e-373b181fef6b,founded,,,,,,,business,,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,e33c0a50-a4ae-4916-a2a4-2f5e6bb6992a,62f04437-5a53-4824-b3a7-a4554e154edd,296fe32a-fe58-4f0e-a451-4670e6b59c0f,studied at,,1981-01-01 00:00:00.000000000,1983-12-01 00:00:00.000000000,certificate,engineering,,,,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,b3c4b043-11e3-40f1-8c83-57a3d3a44de8,62f04437-5a53-4824-b3a7-a4554e154edd,5358982a-77d3-4d5d-a11c-9cacd1ba3514,member of,,2009-01-01 00:00:00.000000000,,,,,,3.0,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,612f98b8-72a6-4025-b7ab-c5498e93938d,62f04437-5a53-4824-b3a7-a4554e154edd,ab6df409-a8d0-4db2-838d-133fdab34778,attended,,,,,,,,,15.0,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,50eefb94-7ba2-4770-b676-06b949c5dd98,d3f184ac-8174-42c3-8bb5-1f27c96b8b22,c8a4f534-88d1-47b7-9a1e-373b181fef6b,accelerated/incubated,,2008-01-01 00:00:00.000000000,2009-12-01 00:00:00.000000000,,,,,,,,other,0.0,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,a33ffef2-8f1c-4549-9ad5-f0436640c6b6,62f04437-5a53-4824-b3a7-a4554e154edd,8671396c-a33d-421f-8ea3-dd6741e5e162,member of,,2012-01-01 00:00:00.000000000,,,,,,4.0,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,f43b0b0e-e925-49d2-add6-1feff7300708,62f04437-5a53-4824-b3a7-a4554e154edd,bedc9694-013b-43a3-8eb1-7548ec5fe3d0,mentored,,2013-01-01 00:00:00.000000000,2016-12-01 00:00:00.000000000,,,,,8.0,,,,,,2016-10-27 11:00:21.444116992
0338f765-8d07-4345-ae88-31b460d9fbf0,26fda79d-80dc-4ebe-9883-ab83b78c4364,bedc9694-013b-43a3-8eb1-7548ec5fe3d0,c8a4f534-88d1-47b7-9a1e-373b181fef6b,founded,subsequent,2016-01-01 00:00:00.000000000,,,,,technical,,,,,,,2016-10-27 11:00:21.444116992
051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,48eb1902-a644-4282-91de-b8a106c0e231,ad551cf4-b6ff-4aa8-8fda-f3efa31151cd,99559acc-c72d-42c7-82c2-c002425581b6,studied at,,1988-01-01 00:00:00.000000000,1992-06-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:00:21.875623936
051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,58df2c77-e6a5-490d-a356-eb8a52af3447,ad551cf4-b6ff-4aa8-8fda-f3efa31151cd,7a29e63b-41fa-4b0a-9701-0e3969c0ad23,founded,,,,,,,both,,,,,,,2016-10-27 11:00:21.875623936
051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,d2468c93-ed4b-4f29-9e11-55ad67e81ada,ad551cf4-b6ff-4aa8-8fda-f3efa31151cd,dc8179af-7833-4d91-99e8-6ace74b24b16,studied at,,1975-01-01 00:00:00.000000000,1987-06-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:00:21.875623936
051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,6f953d99-b05d-4ff6-9363-f2d9fb9d7cb2,ad551cf4-b6ff-4aa8-8fda-f3efa31151cd,5ad960b8-492f-4226-9eb1-a554793d0308,founded,,,,,,,both,,,,,,,2016-10-27 11:00:21.875623936
056a6b8c-9f92-42e8-85cf-2876c20bea1d,6af919d1-bc2d-4dc3-92d7-d03916d14eca,c2460b34-3fde-42c4-af35-295117061b11,08777bd4-b853-41f0-a0a1-f1fa6f460613,studied at,,2000-10-01 00:00:00.000000000,2003-06-01 00:00:00.000000000,associate,other,,,,,,,,,2016-10-27 11:00:22.237839872
056a6b8c-9f92-42e8-85cf-2876c20bea1d,d92a2a44-8f38-4f08-8d70-c782dcb08fc4,c2460b34-3fde-42c4-af35-295117061b11,2c19b717-d7e4-4140-9942-e79d01908d64,studied at,,1995-10-01 00:00:00.000000000,1999-06-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:00:22.237839872
056a6b8c-9f92-42e8-85cf-2876c20bea1d,dcae9069-d5cc-4513-b05f-d6040db16edb,c2460b34-3fde-42c4-af35-295117061b11,8d1665f2-3cb9-4a7d-9637-1be7e933d851,founded,,,,,,,business,,,,,,,2016-10-27 11:00:22.237839872
056a6b8c-9f92-42e8-85cf-2876c20bea1d,95dc7be9-ce72-4762-8992-3c4a052f7d2e,c2460b34-3fde-42c4-af35-295117061b11,dfe01e3f-74d1-487b-acec-3073e2045980,founded,,,,,,,both,,,,,,,2016-10-27 11:00:22.237839872
056a6b8c-9f92-42e8-85cf-2876c20bea1d,6f3d75e5-9640-47d8-9c74-6744014422e9,c2460b34-3fde-42c4-af35-295117061b11,87cde8c5-4b67-49dd-9ff6-e0d0a403c956,studied at,,1984-10-01 00:00:00.000000000,1994-06-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:00:22.237839872
056a6b8c-9f92-42e8-85cf-2876c20bea1d,e7e6784b-5a97-44c8-a342-0e1fe452d045,c2460b34-3fde-42c4-af35-295117061b11,54c86230-5517-430b-8058-42e6d3aa34ab,studied at,,2004-10-01 00:00:00.000000000,2007-06-01 00:00:00.000000000,bachelor,business,,,,,,,,,2016-10-27 11:00:22.237839872
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,87659145-ea8e-4166-b284-07de88a9c23e,5c3217b0-b442-47af-9980-1e6d5cff43f4,ba04520d-5883-41fb-8838-85b509311ec3,attended,,,,,,,,,20.0,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,196fe1db-3daf-4a9b-881b-0d1c2d3e694a,5c3217b0-b442-47af-9980-1e6d5cff43f4,3b4193f0-89df-42b2-ac79-158de948bca3,worked at,,2003-01-01 00:00:00.000000000,2007-12-01 00:00:00.000000000,,,manager,both,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,79ecbb12-ee86-4098-9720-a0c49904f6e4,5c3217b0-b442-47af-9980-1e6d5cff43f4,3803e4f3-9669-4814-8793-ab891ae3ebb1,studied at,,2000-09-01 00:00:00.000000000,2002-09-01 00:00:00.000000000,master,economics,,,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,11aea40f-3ecb-4202-a0be-373d8eb876a4,5c3217b0-b442-47af-9980-1e6d5cff43f4,2eac0570-9c8d-4fb4-9836-b35cf3aca910,attended,,,,,,,,,15.0,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,cb9a4bbb-e222-4a41-89af-8ff3c062bf7b,5c3217b0-b442-47af-9980-1e6d5cff43f4,f0ca4843-7122-462f-b9c9-4d156a87ed2d,mentored,,2015-07-01 00:00:00.000000000,,,,,,12.0,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,0a89c197-72c0-498b-8c74-72de2ebd2354,5c3217b0-b442-47af-9980-1e6d5cff43f4,9d131700-d49d-4a48-a598-9cbde1b4ccd4,attended,,,,,,,,,30.0,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,1a27fc10-81b9-4fc6-b29f-d3c914e801be,5c3217b0-b442-47af-9980-1e6d5cff43f4,3386c74f-8810-49bd-973a-bdf3628002b1,worked at,,2008-03-01 00:00:00.000000000,2011-07-01 00:00:00.000000000,,,director,business,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,e17d9ab3-350c-49e8-9282-5e3a743a986d,5c3217b0-b442-47af-9980-1e6d5cff43f4,886b3caa-57d7-4b8c-bb7e-34f07727e845,worked at,,2011-11-01 00:00:00.000000000,2014-07-01 00:00:00.000000000,,,director,business,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,da143fe2-9b85-4834-91e1-dcb062d2bc52,5c3217b0-b442-47af-9980-1e6d5cff43f4,f348d6e2-4370-4153-83db-faebcfa48c4e,mentored,,2015-12-01 00:00:00.000000000,,,,,,7.0,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,23a073d0-e9a7-45aa-8d8e-9f3010930b62,5c3217b0-b442-47af-9980-1e6d5cff43f4,398fa511-849f-43b3-933d-d4756cd3b5b4,mentored,,2015-09-01 00:00:00.000000000,,,,,,9.0,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,e0665daa-2093-4b9f-a6af-f54c85651b51,5c3217b0-b442-47af-9980-1e6d5cff43f4,3803e4f3-9669-4814-8793-ab891ae3ebb1,studied at,,1996-09-01 00:00:00.000000000,2000-07-01 00:00:00.000000000,bachelor,science,,,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,9832eb20-1abf-4ee6-b249-e531f7c00312,5c3217b0-b442-47af-9980-1e6d5cff43f4,c1a10928-b12f-46ed-bbe4-b8e653f61f0b,mentored,,2016-01-01 00:00:00.000000000,,,,,,6.0,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,3dac44fe-1958-42c4-a490-c1e525e8a453,5c3217b0-b442-47af-9980-1e6d5cff43f4,55341c78-2328-4619-986f-0fa1cd8d100d,worked at,,2014-11-01 00:00:00.000000000,,,,director,business,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,4e83b2ed-414a-43f6-97b0-0ddc88c71f8e,5c3217b0-b442-47af-9980-1e6d5cff43f4,422ccb13-fbea-45e2-9e4a-e1fd0ec4db8d,studied at,,1989-09-01 00:00:00.000000000,1996-07-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,eb9fc28b-8f48-43c3-9048-39ad8492cf62,5c3217b0-b442-47af-9980-1e6d5cff43f4,a4368a58-85ec-4a1c-9f13-c47de26f4efd,mentored,,2015-09-01 00:00:00.000000000,,,,,,9.0,,,,,,2016-10-27 11:00:22.480904960
05adbcd0-c812-4a68-a295-2dce0a8a1cb7,1f1a26c4-3030-40ba-8d5e-bcf630abc130,5c3217b0-b442-47af-9980-1e6d5cff43f4,f83cab66-2852-4407-a890-7d6074ca8810,attended,,,,,,,,,60.0,,,,,2016-10-27 11:00:22.480904960
0651306f-0cd7-418d-a021-b121ef437802,d8019131-0d48-42b6-b9dc-a533ea262401,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,55a1f623-dd35-4765-b459-87218edeea55,studied at,,1992-02-01 00:00:00.000000000,1994-11-01 00:00:00.000000000,certificate,engineering,,,,,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,5e9206bf-dfc5-4928-9e7a-deee82f012d3,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,c82faa0e-8dc2-450a-aad5-3179603b481e,attended,,,,,,,,,1.0,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,9a9df16c-100e-4a68-a0a7-e618c824c3ec,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,cf425651-4e37-4d5d-9883-79863ddd9810,worked at,,1996-07-01 00:00:00.000000000,1998-12-01 00:00:00.000000000,,,analyst,technical,,,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,7ddc4285-adf0-410e-a220-64241d9d9ab3,080fbbbd-02fb-41d6-a0a9-6ab28e30e7d2,c82faa0e-8dc2-450a-aad5-3179603b481e,hosted,,2016-04-01 00:00:00.000000000,2016-04-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,290f6300-83e4-4114-afa3-57cfc3c583fe,080fbbbd-02fb-41d6-a0a9-6ab28e30e7d2,a7900f8c-af69-4412-875c-4da1f2c0ce6f,accelerated/incubated,,2014-01-01 00:00:00.000000000,,,,,,,,,other,1500.0,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,482307d2-90d8-4338-af7d-6c6bc3a65e46,89bdf968-fdb8-4563-bdbb-42215ba7c3a4,a7900f8c-af69-4412-875c-4da1f2c0ce6f,founded,,,,,,,both,,,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,a7544b1d-d468-4642-92a7-7607301d1bcd,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,4d626177-9339-46b7-82d7-97e61c44db6c,member of,,2014-02-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,6fe08da6-6e97-4214-9f4f-11c4247e491f,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,3af58600-b3f8-4908-9259-a3545c4a8f6c,worked at,,2000-06-01 00:00:00.000000000,2007-09-01 00:00:00.000000000,,,analyst,technical,,,,,,,2016-10-27 11:00:23.065423872
0651306f-0cd7-418d-a021-b121ef437802,f358122f-c8ae-453f-b7c8-403564428e95,3c1f0e1c-ed52-4c7d-a3c7-72d347424d97,a7900f8c-af69-4412-875c-4da1f2c0ce6f,founded,,,,,,,both,,,,,,,2016-10-27 11:00:23.065423872
07987d94-587c-41f1-9ad5-b7ac8e9ccc75,60aae7b9-f7f4-4f3d-aa47-442ce5b4fce2,12c171f5-499d-46e4-98c4-928042f534f2,02faf07d-0b91-455a-bd51-e08c8ed2ffa6,studied at,,2003-02-01 00:00:00.000000000,2016-06-01 00:00:00.000000000,bachelor,other,,,,,,,,,2016-10-27 11:00:23.381442048
07987d94-587c-41f1-9ad5-b7ac8e9ccc75,15b265b3-f185-4837-9da9-e277a6ad1d27,12c171f5-499d-46e4-98c4-928042f534f2,7249c576-38bb-4e95-85d8-c7ad81e2e7fb,founded,,,,,,,business,,,,,,,2016-10-27 11:00:23.381442048
07987d94-587c-41f1-9ad5-b7ac8e9ccc75,787843c1-6652-4cb5-852a-1b19f3d20551,12c171f5-499d-46e4-98c4-928042f534f2,46d205b6-65d8-4f43-a6fa-8b9538dbe389,studied at,,,,,,,,,,,,,,2016-10-27 11:00:23.381442048
07987d94-587c-41f1-9ad5-b7ac8e9ccc75,6279022a-aeb3-47cf-8e62-47c42546c9ad,12c171f5-499d-46e4-98c4-928042f534f2,2f3a483f-643d-4ef2-a1ac-de5d22436962,founded,,,,,,,business,,,,,,,2016-10-27 11:00:23.381442048
0873507b-572b-4018-93f7-124dbd53b438,8270e2a9-9946-4401-9ea5-0c6080e808f7,c8033818-b168-46cf-af36-d6ac01c62b2e,75507b3e-ee18-4253-af7c-cf37571fe4ab,mentored,,2012-01-01 00:00:00.000000000,,,,,,31.0,,,,,,2016-10-27 11:00:23.623318016
0873507b-572b-4018-93f7-124dbd53b438,5f7d9323-6b3c-412b-8c0b-4c0e3cf3c4a2,75507b3e-ee18-4253-af7c-cf37571fe4ab,91f3aebf-02e8-4a71-8c53-8bfddb5a1b9f,studied at,,2010-01-01 00:00:00.000000000,2013-12-01 00:00:00.000000000,bachelor,computer science,,,,,,,,,2016-10-27 11:00:23.623318016
0873507b-572b-4018-93f7-124dbd53b438,0e5d1b5c-1646-47d9-bc4a-aa8745c368b3,75507b3e-ee18-4253-af7c-cf37571fe4ab,584abef2-916b-40d5-b54c-497bb87af03c,member of,,2012-01-01 00:00:00.000000000,,,,,,38.0,,,,,,2016-10-27 11:00:23.623318016
0873507b-572b-4018-93f7-124dbd53b438,502a85f1-1d4c-4b78-a8a9-be7fbe871308,446d6391-3b1a-4031-bd90-f5ffa2bfa595,8cb9cf9e-015f-46df-b18e-447fe38c6480,founded,,,,,,,technical,,,,,,,2016-10-27 11:00:23.623318016
0873507b-572b-4018-93f7-124dbd53b438,daed5d98-96b9-4e96-ab74-5c2e43536768,75507b3e-ee18-4253-af7c-cf37571fe4ab,8cb9cf9e-015f-46df-b18e-447fe38c6480,founded,subsequent,2013-01-01 00:00:00.000000000,,,,,technical,,,,,,,2016-10-27 11:00:23.623318016
0873507b-572b-4018-93f7-124dbd53b438,8f6f1d25-4168-45b5-b8b8-e38d6b77177f,75507b3e-ee18-4253-af7c-cf37571fe4ab,91f3aebf-02e8-4a71-8c53-8bfddb5a1b9f,worked at,,2012-01-01 00:00:00.000000000,,,,analyst,technical,,,,,,,2016-10-27 11:00:23.623318016
08ecbcf5-7856-4b5b-9d7c-0f95ec822cbd,89c3fa3d-eaad-4f89-b372-878876513be6,469e8d41-d1d2-4899-90ab-6feefd788931,d7b9d89e-afec-46bd-aa98-22c035555ce9,studied at,,2007-09-01 00:00:00.000000000,2010-09-01 00:00:00.000000000,bachelor,information technology,,,,,,,,,2016-10-27 11:00:23.856131072
08ecbcf5-7856-4b5b-9d7c-0f95ec822cbd,16434a55-72fc-4a89-97e5-bcf75d909375,469e8d41-d1d2-4899-90ab-6feefd788931,48af894b-3eba-4ca2-b29f-dc303dca686f,founded,,,,,,,business,,,,,,,2016-10-27 11:00:23.856131072
09303ca5-9923-467b-9ac4-78617e71ce58,12ab83ed-0aac-4c0a-a61c-ca372c60c109,e9e7c4a3-54af-45b4-9b97-8119b2d08c6f,ac93768c-685e-4f86-ba73-795871dc3598,mentored,,2010-01-01 00:00:00.000000000,2012-12-01 00:00:00.000000000,,,,,1.0,,,,,,2016-10-27 11:00:23.962720000
09303ca5-9923-467b-9ac4-78617e71ce58,df02680c-f7e7-46b8-b156-084d57aeeaee,e9e7c4a3-54af-45b4-9b97-8119b2d08c6f,c13fe345-7470-4504-8d6d-0a32c942f7fc,founded,subsequent,2007-01-01 00:00:00.000000000,,,,,technical,,,,,,,2016-10-27 11:00:23.962720000
09303ca5-9923-467b-9ac4-78617e71ce58,3c174859-a2e9-4f31-b9c9-2f492b507fc1,e9e7c4a3-54af-45b4-9b97-8119b2d08c6f,c13fe345-7470-4504-8d6d-0a32c942f7fc,founded,,,,,,,technical,,,,,,,2016-10-27 11:00:23.962720000
096573df-3dae-43cc-8300-a0c285138f57,00cee678-cdc7-47be-b124-06218a31bf2a,582d3d38-1bc1-455a-aa5c-771de247dee1,396a007f-9ba8-40f6-8395-47a763b72a3a,mentored,,2016-03-01 00:00:00.000000000,,,,,,8.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,727a6f67-5b23-4db6-9ee3-3c4aa6056cf1,0d1b443c-dbd4-427b-80ff-96103a54117b,582d3d38-1bc1-455a-aa5c-771de247dee1,mentored,,2015-01-01 00:00:00.000000000,,,,,,4.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,10024202-9de0-4ab1-a54c-cbe3cb52a1ab,582d3d38-1bc1-455a-aa5c-771de247dee1,54caccb8-5829-4a17-97c6-24d61bbb685e,mentored,,2016-02-01 00:00:00.000000000,,,,,,8.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,042bf0c3-2113-450f-9901-e4cc932ed5a5,582d3d38-1bc1-455a-aa5c-771de247dee1,04b7950f-d49f-4c0f-914c-afd30b1fb552,founded,,,,,,,both,,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,06c48138-88aa-4497-9f3c-e1ee9377e5ff,582d3d38-1bc1-455a-aa5c-771de247dee1,de937b38-daa2-44b5-a2cb-d963ab27c347,member of,,2014-01-01 00:00:00.000000000,,,,,,3.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,bcc47b6a-5098-4ca3-97ec-8a0145e7d1a0,582d3d38-1bc1-455a-aa5c-771de247dee1,bc2e8308-676f-459d-8df6-7e2393ebb19b,studied at,,2009-01-01 00:00:00.000000000,2012-12-01 00:00:00.000000000,bachelor,law,,,,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,ae6d4aba-fc9e-4ab9-812d-cd4e3d671e03,582d3d38-1bc1-455a-aa5c-771de247dee1,6cccea41-5c09-4b5e-adcf-5fc6148baff6,member of,,2014-01-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,ed28abfb-f215-4658-91c5-a0c9c610d6f9,582d3d38-1bc1-455a-aa5c-771de247dee1,253abe5f-d661-4da2-bc89-3cc12d9ac0ff,worked at,,2012-02-01 00:00:00.000000000,2012-11-01 00:00:00.000000000,,,manager,technical,,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,1ec48f3c-3993-4821-9f42-28a3b893bac3,b537b53a-d0fb-48e1-afb7-80303dc0296c,582d3d38-1bc1-455a-aa5c-771de247dee1,mentored,,2015-01-01 00:00:00.000000000,,,,,,4.0,,,,,,2016-10-27 11:00:24.112005888
096573df-3dae-43cc-8300-a0c285138f57,cff2f1f6-6fda-4530-a0f0-7ba070489c60,582d3d38-1bc1-455a-aa5c-771de247dee1,b1afde0c-31bf-4873-b252-77ac95d37dd3,attended,,,,,,,,,10.0,,,,,2016-10-27 11:00:24.112005888
0978caa0-1d4d-4c06-9b34-912d13efae7c,f92db5d6-4469-41fd-a44a-06de4e5d6a4c,fdd47518-90eb-4e1a-a687-0ad3cee33f46,39c1fe3d-3379-4fa0-8584-d388d16907fb,mentored,,2010-01-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,1a364d87-8424-476e-9e9a-7a42eb902c53,fdd47518-90eb-4e1a-a687-0ad3cee33f46,7ae9a639-0d49-4166-addb-d94ab0f9dc0b,founded,,,,,,,business,,,,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,2cf18016-b1a8-4730-a79f-68d8c42af35b,fdd47518-90eb-4e1a-a687-0ad3cee33f46,e77b19d6-7258-43ce-8fcb-485d721abd2a,studied at,,2010-11-01 00:00:00.000000000,2013-07-01 00:00:00.000000000,bachelor,business,,,,,,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,a9322ca0-1c07-4219-84cf-152493b0f4c5,d936c6bd-d995-4021-ba55-3eabb4f8d78a,7ae9a639-0d49-4166-addb-d94ab0f9dc0b,accelerated/incubated,,2014-06-01 00:00:00.000000000,,,,,,,,,other,0.0,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,df234d27-12a1-4ea1-a73e-410e2154cb62,72f71699-b332-47ea-9217-d709d4b78615,fdd47518-90eb-4e1a-a687-0ad3cee33f46,mentored,,2014-06-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,dea784be-1fde-4433-b90f-9c29dcd25757,96f466d7-9481-4e51-9570-e0207eb84975,c33dd8fe-3806-44bd-9224-55b59c6bc08c,hosted,,2014-11-01 00:00:00.000000000,2014-11-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,b31a8f2e-e95c-43d1-b740-d9574d1f7aa8,fdd47518-90eb-4e1a-a687-0ad3cee33f46,c33dd8fe-3806-44bd-9224-55b59c6bc08c,attended,,,,,,,,,12.0,,,,,2016-10-27 11:00:24.512257024
0978caa0-1d4d-4c06-9b34-912d13efae7c,825979b9-b9f2-4783-a835-3d68c79ff8cf,fdd47518-90eb-4e1a-a687-0ad3cee33f46,c82f5a2a-0052-443f-80cc-605385fb4301,attended,,,,,,,,,3.0,,,,,2016-10-27 11:00:24.512257024
09c71ad3-ebe9-4679-a991-02354552bfc5,59bd2f26-1e66-407c-8bce-f2a84bce5ce2,9d1198fc-ffa1-485e-a885-363f521ab818,8c33baec-6efd-4406-b7b9-f84d5c56735a,attended,,,,,,,,,20.0,,,,,2016-10-27 11:00:24.840583936
09c71ad3-ebe9-4679-a991-02354552bfc5,f2c2faf5-c5d4-4574-a494-b4fb0b6a298e,9d1198fc-ffa1-485e-a885-363f521ab818,4622ff11-4439-4309-a53c-3a2bc0b5382a,attended,,,,,,,,,25.0,,,,,2016-10-27 11:00:24.840583936
09c71ad3-ebe9-4679-a991-02354552bfc5,06a93d0e-4a11-4e05-b9e2-78d67ebef47b,73be4625-ce59-4799-adb9-55669da43ade,4b5bd375-e46a-4278-a5a7-c09d4d7481c4,founded,subsequent,2009-05-01 00:00:00.000000000,,,,,business,,,,,,,2016-10-27 11:00:24.840583936
09c71ad3-ebe9-4679-a991-02354552bfc5,cc232332-4812-47c6-85db-2d542e1bb307,9d1198fc-ffa1-485e-a885-363f521ab818,a2d3098a-ae2b-4f38-b306-40141c12a5c6,member of,,2016-03-01 00:00:00.000000000,,,,,,3.0,,,,,,2016-10-27 11:00:24.840583936
09c71ad3-ebe9-4679-a991-02354552bfc5,03658c94-e1fa-486f-a62a-dd555136f46e,9d1198fc-ffa1-485e-a885-363f521ab818,4b5bd375-e46a-4278-a5a7-c09d4d7481c4,founded,subsequent,2009-05-01 00:00:00.000000000,,,,,business,,,,,,,2016-10-27 11:00:24.840583936
0a0d0298-822c-4b51-ad68-7dd710583868,f64bc49d-cb69-4ed6-b66b-d7e40ddae6b9,1fe54eb0-2bfc-468f-a7ca-7e01e26dccf9,d9beebe2-b1c9-47b9-bab4-ebbc0ceb7c09,hosted,,2015-07-01 00:00:00.000000000,2015-07-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:00:25.141428992
0a0d0298-822c-4b51-ad68-7dd710583868,fdbfb1f0-3788-4384-a360-0577c49c8543,25f285b5-f20b-4494-9faa-ef2df07cfb45,84c0f313-7025-48ae-a5bd-3b428f0af999,member of,,2007-01-01 00:00:00.000000000,,,,,,5.0,,,,,,2016-10-27 11:00:25.141428992
0a0d0298-822c-4b51-ad68-7dd710583868,4c2b5286-bae6-4469-95c7-d5f69160b25d,2f409002-7c2f-407b-8197-68e5f74e3534,d9beebe2-b1c9-47b9-bab4-ebbc0ceb7c09,hosted,,2015-07-01 00:00:00.000000000,2015-07-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:00:25.141428992
0a0d0298-822c-4b51-ad68-7dd710583868,f1acf1d5-9e53-4979-92c6-f931eaae99b9,a93db1b0-d99e-4bd2-8097-6db5e527fa1b,30f5342d-7e30-46a2-9b5f-4020be97ef7d,knows,,2010-06-01 00:00:00.000000000,,,,,,,,,,,,2016-10-27 11:00:25.141428992
